"","Street","City","State.Code","Zip.Code"
"5165","50 2ND AVE","NEW YORK","NY",10003
"5166","2006 MAIN ST","NIAGARA FALLS","NY",14305
"5167","238 EAST 116TH ST","NEW YORK","NY",10029
"5168","145 4TH AVE #","NEW YORK","NY",10003
"5169","758 W 181ST ST","NEW YORK","NY",10033
"5170","158 SCHENCK STREET","NORTH TONAWANDA","NY",14120
"5171","233 SPRING ST #","NEW YORK","NY",10013
"5172","275 W 4TH ST","NEW YORK","NY",10014
"5173","4380 BROADWAY","NEW YORK","NY",10040
"5174","115 NAGLE AVE","NEW YORK","NY",10040
"5175","155 W 29TH ST","NEW YORK","NY",10001
"5176","2711 BROADWAY","NEW YORK","NY",10025
"5177","2939 SAUNDERS SETTLEMENT RD","SANBORN","NY",14132
"5178","49 ELIZABETH ST","NEW YORK","NY",10013
"5179","452 HUDSON ST","NEW YORK","NY",10014
"5180","791 8TH AVE","NEW YORK","NY",10019
"5181","1510 SAINT NICHOLAS AVE","NEW YORK","NY",10033
"5182","238 E 116TH ST","NEW YORK","NY",10029
"5183","6966 S JAMES ST","ROME","NY",13440
"5184","741 SAINT NICHOLAS AVENUE","NEW YORK","NY",10031
"5185","100 AUDUBON AVE","NEW YORK","NY",10032
"5186","4910 BROADWAY","NEW YORK","NY",10034
"5187","40 1/2 ST MARKS PL #","NEW YORK","NY",10003
"5188","4077 BROADWAY","NEW YORK","NY",10032
"5189","124 FORT GEORGE AVE","NEW YORK","NY",10040
"5190","123 LEXINGTON AVE","NEW YORK","NY",10016
"5191","400 GRAND ST","NEW YORK","NY",10002
"5192","500 E 89TH STREET","NEW YORK","NY",10128
"5193","74 NAGLE AVENUE","NEW YORK","NY",10040
"5194","1400 WHITESBORO ST","UTICA","NY",13502
"5195","162 3RD AVE","NEW YORK","NY",10003
"5196","645 BROADWAY","NEW YORK","NY",10012
"5197","555 AMSTERDAM AVE","NEW YORK","NY",10024
"5198","424 COLUMBUS AVENUE","NEW YORK","NY",10024
"5199","3161 BROADWAY","NEW YORK","NY",10027
"5200","2131 BROADWAY #","NEW YORK","NY",10023
"5201","115 W 125TH ST#","NEW YORK","NY",10027
"5202","3200 S SALINA ST","SYRACUSE","NY",13205
"5203","369 LEXINGTON AVENUE","NEW YORK","NY",10017
"5204","452 HUDSON ST","NEW YORK","NY",10014
"5205","159 E 103RD ST","NEW YORK","NY",10029
"5206","3675 BROADWAY","NEW YORK","NY",10031
"5207","686 MAIN STREET","NEW YORK","NY",10044
"5208","58 HENRY ST","NEW YORK","NY",10002
"5209","5 JONES ST","NEW YORK","NY",10014
"5210","2122 2ND AVE","NEW YORK","NY",10029
"5211","208 SULLIVAN ST","NEW YORK","NY",10012
"5212","58 MULBERRY ST","NEW YORK","NY",10013
"5213","1413 AMSTERDAM AVE","NEW YORK","NY",10027
"5214","130 10TH AVE","NEW YORK","NY",10011
"5215","2407 2ND AVENUE","NEW YORK","NY",10035
"5216","25 SHERMAN AVENUE","NEW YORK","NY",10040
"5217","523 HUDSON ST #","NEW YORK","NY",10014
"5218","136 E 34TH ST","NEW YORK","NY",10016
"5219","299 3RD AVE","NEW YORK","NY",10010
"5220","100 LENOX AVE","NEW YORK","NY",10026
"5221","264 SHERMAN AVENUE","NEW YORK","NY",10034
"5222","4472 CHERRY VALLEY TPKE RT 80","LAFAYETTE","NY",13084
"5223","329 LAFAYETTE ST","NEW YORK","NY",10012
"5224","120 ESSEX ST STALL #41 & 42","NEW YORK","NY",10002
"5225","236 COLUMBUS AVE","NEW YORK","NY",10023
"5226","1585 2ND AVE","NEW YORK","NY",10028
"5227","1507 YORK AVE #","NEW YORK","NY",10075
"5228","238 LAFAYETTE ST","NEW YORK","NY",10012
"5229","117 7TH AVE S","NEW YORK","NY",10014
"5230","238-242 SHERMAN AVE","NEW YORK","NY",10034
"5231","333 E 23RD ST","NEW YORK","NY",10010
"5232","1900 BROADWAY","NEW YORK","NY",10023
"5233","510 W 218TH ST","NEW YORK","NY",10034
"5234","1520 SAINT NICHOLAS AVENUE","NEW YORK","NY",10033
"5235","141 MOTT ST","NEW YORK","NY",10013
"5236","1061 2ND AVE","NEW YORK","NY",10022
"5237","815 10TH AVENUE","NEW YORK","NY",10019
"5238","670 ACADEMY ST","NEW YORK","NY",10034
"5239","2350 8TH AVE","NEW YORK","NY",10027
"5240","791 8TH AVE","NEW YORK","NY",10019
"5241","1096 MADISON AVE","NEW YORK","NY",10028
"5242","64-68 WADSWORTH TERRACE","NEW YORK","NY",10040
"5243","2 PRESTON ST","CAMDEN","NY",13316
"5244","61 9TH AVE","NEW YORK","NY",10011
"5245","1652 2ND AVE","NEW YORK","NY",10028
"5246","1325 THIRD AVE","NEW YORK","NY",10021
"5247","1305 3RD AVE","NEW YORK","NY",10021
"5248","1872 MILITARY RD OUTLETS MALL #10","NIAGARA FALLS","NY",14304
"5249","7296 W MAIN ST","WESTMORELAND","NY",13490
"5250","5 N TRANSIT ST","LOCKPORT","NY",14094
"5251","7849 MAIN ST#","FABIUS","NY",13063
"5252","211 W 61ST (AMDA)","NEW YORK","NY",10023
"5253","2119 3RD AVE","NEW YORK","NY",10029
"5254","141 N MAIN ST","ORISKANY FALLS","NY",13425
"5255","1774 LEXINGTON AVE STORE 1","NEW YORK","NY",10029
"5256","25 CATHERNE ST","NEW YORK","NY",10038
"5257","813 BROADWAY","NEW YORK","NY",10003
"5258","1891 3RD AVE","NEW YORK","NY",10029
"5259","284 E 7TH ST","NEW YORK","NY",10009
"5260","1307 MADISON AVE","NEW YORK","NY",10128
"5261","1901 W GENESEE ST","SYRACUSE","NY",13204
"5262","246 MERCER ST #","NEW YORK","NY",10012
"5263","405 W 23RD STREET","NEW YORK","NY",10011
"5264","1201 LENOX AVE #","UTICA","NY",13502
"5265","835 2ND AVE #","NEW YORK","NY",10017
"5266","25 BEAVER ST #","NEW YORK","NY",10004
"5267","801 AMSTERDAM AVE","NEW YORK","NY",10025
"5268","600 W 161ST ST","NEW YORK","NY",10032
"5269","1592 YORK AVE","NEW YORK","NY",10028
"5270","988 1ST AVE #","NEW YORK","NY",10022
"5271","189 LAFAYETTE ST","NEW YORK","NY",10013
"5272","4069 BROADWAY","NEW YORK","NY",10032
"5273","4 STUYVESANT ST 2ND FLR #","NEW YORK","NY",10003
"5274","1653 ST NICHOLAS AVE","NEW YORK","NY",10040
"5275","362 AUDUBON AVE","NEW YORK","NY",10033
"5276","432 2ND AVE #","NEW YORK","NY",10010
"5277","4312 CHURCH RD #","LOCKPORT","NY",14094
"5278","155 AVE B","NEW YORK","NY",10009
"5279","1958 ADAM CLAYTON POWELL BLVD","NEW YORK","NY",10026
"5280","185 GREENWICH STREET SUITE 2455","NEW YORK","NY",10007
"5281","91 HAMILTON PL","NEW YORK","NY",10031
"5282","129 FULTON ST#","NEW YORK","NY",10038
"5283","545A W125TH ST","NEW YORK","NY",10027
"5284","2026 7TH AVENUE","NEW YORK","NY",10027
"5285","2892 BROADWAY","NEW YORK","NY",10025
"5286","45 TUDOR CITY PL","NEW YORK","NY",10017
"5287","104 AVENUE B","NEW YORK","NY",10009
"5288","2913 BROADWAY","NEW YORK","NY",10025
"5289","3779 BROADWAY","NEW YORK","NY",10032
"5290","775 COLUMBUS AVE #","NEW YORK","NY",10025
"5291","246 WEST 23RD ST #","NEW YORK","NY",10011
"5292","2840 BROADWAY #","NEW YORK","NY",10025
"5293","748 2ND AVE#","NEW YORK","NY",10017
"5294","7952 BREWERTON RD #","CICERO","NY",13039
"5295","560 BROADWAY #","NEW YORK","NY",10012
"5296","941 COLUMBUS AVE","NEW YORK","NY",10025
"5297","541 9TH AVE","NEW YORK","NY",10018
"5298","3724 QUAKER RD","GASPORT","NY",14067
"5299","2534 8TH AVE","NEW YORK","NY",10030
"5300","334 E 106TH ST","NEW YORK","NY",10029
"5301","110 E 57TH ST","NEW YORK","NY",10022
"5302","1629 LEXINGTON AVE STORE NO 2","NEW YORK","NY",10029
"5303","585 LENOX AVE","NEW YORK","NY",10037
"5304","100 E 96TH ST","NEW YORK","NY",10128
"5305","2407 8TH AVE","NEW YORK","NY",10027
"5306","1122 MOHAWK ST #","UTICA","NY",13501
"5307","1350 COLD SPRING ROAD","LIVERPOOL","NY",13090
"5308","1446 2ND AVE #","NEW YORK","NY",10075
"5309","189 AVENUE A","NEW YORK","NY",10009
"5310","2024 2ND AVE","NEW YORK","NY",10029
"5311","6035 PORTER RD","NIAGARA FALLS","NY",14305
"5312","1016 ST NICHOLAS AVE","NEW YORK","NY",10032
"5313","770 BROADWAY#","NEW YORK","NY",10003
"5314","721 9TH AVE","NEW YORK","NY",10019
"5315","395 3RD AVE","NEW YORK","NY",10016
"5316","59 GREAT JONES STREET","NEW YORK","NY",10012
"5317","130 BLEECKER ST  #","NEW YORK","NY",10012
"5318","667 BLEECKER ST","UTICA","NY",13501
"5319","1858 LEXINGTON AVE","NEW YORK","NY",10029
"5320","2253 3RD AVE","NEW YORK","NY",10035
"5321","214 LOCKPORT ST","YOUNGSTOWN","NY",14174
"5322","2086A BROADWAY","NEW YORK","NY",10023
"5323","802 LEXINGTON AVE","NEW YORK","NY",10065
"5324","1381 NASH RD","NORTH TONAWANDA","NY",14120
"5325","2137 2ND AVE","NEW YORK","NY",10029
"5326","7 CARMINE ST","NEW YORK","NY",10014
"5327","221-229 8TH AVE #","NEW YORK","NY",10011
"5328","316 ST NICHOLAS AVENUE","NEW YORK","NY",10027
"5329","2941 BROADWAY (MORTON WILLIAMS)","NEW YORK","NY",10025
"5330","1582 3RD AVE","NEW YORK","NY",10128
"5331","1548 MADISON AVE","NEW YORK","NY",10029
"5332","41 RIVER TERRACE","NEW YORK","NY",10281
"5333","500 MADISON AVE, SPACE B","NEW YORK","NY",10022
"5334","2121 FREDERICK DOUGLASS BLVD","NEW YORK","NY",10026
"5335","527 LENOX AVE","NEW YORK","NY",10032
"5336","77 7TH AVE #","NEW YORK","NY",10011
"5337","172 DYCKMAN ST","NEW YORK","NY",10040
"5338","1869 2ND AVENUE","NEW YORK","NY",10029
"5339","1410 LEXINGTON AVE","NEW YORK","NY",10128
"5340","228 NAGLE AVE","NEW YORK","NY",10034
"5341","559 W 158TH ST AKA 3800 BROADWAY","NEW YORK","NY",10032
"5342","7 MADISON ST","NEW YORK","NY",10038
"5343","1391 2ND AVENUE","NEW YORK","NY",10021
"5344","875 3RD AVE","NEW YORK","NY",10022
"5345","60 SPRING ST","NEW YORK","NY",10012
"5346","188 AVENUE C","NEW YORK","NY",10009
"5347","3814 BROADWAY","NEW YORK","NY",10032
"5348","541 9TH AVE","NEW YORK","NY",10018
"5349","492-494 BROOME ST","NEW YORK","NY",10013
"5350","129 E 116TH ST","NEW YORK","NY",10029
"5351","2351 2ND AVE","NEW YORK","NY",10035
"5352","270 GREENWICH ST","NEW YORK","NY",10007
"5353","1601 WEST ST","UTICA","NY",13501
"5354","3557 BROADWAY","NEW YORK","NY",10031
"5355","514 HUDSON STREET","NEW YORK","NY",10014
"5356","452 HUDSON ST","NEW YORK","NY",10014
"5357","84 E 116TH ST","NEW YORK","NY",10029
"5358","1660 MADISON AVE","NEW YORK","NY",10029
"5359","130 BLEEKER ST (MORTON WILLIAMS)#","NEW YORK","NY",10012
"5360","234 EAST 116TH ST #","NEW YORK","NY",10029
"5361","635 W 207TH STREET","NEW YORK","NY",10034
"5362","1202 PINE AVE","NIAGARA FALLS","NY",14301
"5363","63 E 4TH ST","NEW YORK","NY",10003
"5364","77 3RD AVE","NEW YORK","NY",10003
"5365","1795 AMSTERDAM AVE","NEW YORK","NY",10031
"5366","2391 FREDERICK DOUGLASS BLVD","NEW YORK","NY",10027
"5367","470 W 42 STREET","NEW YORK","NY",10036
"5368","2299 7TH AVE","NEW YORK","NY",10030
"5369","1721-27 1ST AVE","NEW YORK","NY",10128
"5370","385 3RD AVENUE","NEW YORK","NY",10016
"5371","811 LINWOOD AVE","NIAGARA FALLS","NY",14305
"5372","200 5TH AVE #","NEW YORK","NY",10010
"5373","239 E 14TH ST","NEW YORK","NY",10003
"5374","433 DIVISION ST","NORTH TONAWANDA","NY",14120
"5375","4211 BROADWAY SUITE 17","NEW YORK","NY",10033
"5376","2419 S SALINA ST","SYRACUSE","NY",13205
"5377","28 MARKET ST APT 20","NEW YORK","NY",10002
"5378","89 ST NICHOLAS PL","NEW YORK","NY",10032
"5379","627 WILLIAM STREET","UTICA","NY",13502
"5380","135 MOTT ST STORE B","NEW YORK","NY",10013
"5381","2911 FREDERICK DOUGLASS BLVD","NEW YORK","NY",10039
"5382","790 GREENWICH ST","NEW YORK","NY",10014
"5383","2 PENN AVE","NEW YORK","NY",10119
"5384","2301 1ST AVE","NEW YORK","NY",10035
"5385","132 HAMILTON PL","NEW YORK","NY",10031
"5386","551 EAST 12TH STREET","NEW YORK","NY",10009
"5387","1718 MADISON AVE #","NEW YORK","NY",10029
"5388","975 8TH AVE #","NEW YORK","NY",10019
"5389","766 SIXTH AVE","NEW YORK","NY",10001
"5390","7 E 14TH ST","NEW YORK","NY",10003
"5391","52 AVENUE A","NEW YORK","NY",10009
"5392","2271 3RD AVE","NEW YORK","NY",10035
"5393","RT 5 & 233 #","CLINTON","NY",13323
"5394","3140 ERIE BLVD E","DEWITT","NY",13214
"5395","2341 BROADWAY #","NEW YORK","NY",10024
"5396","38 W 32ND ST FL 1 #","NEW YORK","NY",10001
"5397","186 PRINCE STREET","NEW YORK","NY",10013
"5398","1000 S GEDDES ST","SYRACUSE","NY",13204
"5399","1700 PINE AVE #","NIAGARA FALLS","NY",14301
"5400","653 AMSTERDAM AVE","NEW YORK","NY",10025
"5401","700 WOLF ST","SYRACUSE","NY",13208
"5402","106 AVENUE B","NEW YORK","NY",10009
"5403","1238 ST NICHOLAS AVE","NEW YORK","NY",10033
"5404","210 GRAND ST","NEW YORK","NY",10013
"5405","147 SHERMAN AVENUE","NEW YORK","NY",10034
"5406","337 GRAND ST","NEW YORK","NY",10002
"5407","1565 1ST AVE","NEW YORK","NY",10028
"5408","530 MAIN ST","ROOSEVELT ISLAND","NY",10044
"5409","2497 7TH AVE","NEW YORK","NY",10030
"5410","3518 BROADWAY","NEW YORK","NY",10031
"5411","1 W 58TH ST","NEW YORK","NY",10019
"5412","53 2ND AVENUE","NEW YORK","NY",10003
"5413","350 E 116TH STREET","NEW YORK","NY",10029
"5414","187 N MAIN ST #","ORISKANY FALLS","NY",13425
"5415","667 W 177TH STREET STORE 7","NEW YORK","NY",10033
"5416","9202 RIDGE RD","MIDDLEPORT","NY",14105
"5417","1201 LINCOLN AVE","LOCKPORT","NY",14094
"5418","401 W 207TH ST","NEW YORK","NY",10034
"5419","14 WALL ST","NEW YORK","NY",10005
"5420","144 W HOUSTON ST #","NEW YORK","NY",10012
"5421","2301 TEALL AVE","SYRACUSE","NY",13206
"5422","1483 ST NICHOLAS AVE","NEW YORK","NY",10033
"5423","520 3RD AVE","NEW YORK","NY",10016
"5424","524 HUDSON ST","NEW YORK","NY",10014
"5425","8578 HENRY CLAY BLVD","CLAY","NY",13041
"5426","133 MOTT ST","NEW YORK","NY",10013
"5427","1045 ST NICHOLAS AVE","NEW YORK","NY",10032
"5428","124 W MAIN ST","WATERVILLE","NY",13480
"5429","2155 3RD AVE","NEW YORK","NY",10035
"5430","1513 1ST AVE","NEW YORK","NY",10075
"5431","1429 2ND AVE","NEW YORK","NY",10021
"5432","1574 1ST AVE","NEW YORK","NY",10028
"5433","100 W 57TH ST","NEW YORK","NY",10019
"5434","629 9TH AVE","NEW YORK","NY",10036
"5435","33 UNION SQUARE W","NEW YORK","NY",10003
"5436","217 MALCOLM X BLVD","NEW YORK","NY",10027
"5437","99 A EAST BROADWAY","NEW YORK","NY",10002
"5438","410 AVENUE OF THE AMERICAS","NEW YORK","NY",10011
"5439","517 E 117TH ST","NEW YORK","NY",10035
"5440","489 BROOME ST #","NEW YORK","NY",10013
"5441","600 S GEDDES STREET","SYRACUSE","NY",13204
"5442","565 FIFTH AVE","NEW YORK","NY",10017
"5443","321 OLIVER ST","NORTH TONAWANDA","NY",14120
"5444","8414 NIAGARA FALLS BLVD","NIAGARA FALLS","NY",14304
"5445","201 W 104TH ST","NEW YORK","NY",10025
"5446","187 SHERMAN AVE","NEW YORK","NY",10034
"5447","9270 KELLOGG RD","NEW HARTFORD","NY",13413
"5448","168 LENOX AVENUE","NEW YORK","NY",10026
"5449","275 W 4TH ST","NEW YORK","NY",10014
"5450","240 E 45TH ST  #","NEW YORK","NY",10017
"5451","732 10TH AVE","NEW YORK","NY",10019
"5452","621 MALCOLM X BLVD","NEW YORK","NY",10037
"5453","2289 5TH AVE","NEW YORK","NY",10037
"5454","1700 AMSTERDAM AVE","NEW YORK","NY",10031
"5455","255 W 116TH ST","NEW YORK","NY",10026
"5456","1630A ST NICHOLAS AVE","NEW YORK","NY",10040
"5457","1924 2ND AVE","NEW YORK","NY",10029
"5458","2035 1ST AVE","NEW YORK","NY",10029
"5459","915 STATE FAIR BLVD","SYRACUSE","NY",13209
"5460","1460 SAINT NICHOLAS AVENUE","NEW YORK","NY",10033
"5461","2643 8TH AVE","NEW YORK","NY",10030
"5462","214 CANAL ST","NEW YORK","NY",10013
"5463","184-186 SHERMAN AVENUE STORE 1","NEW YORK","NY",10034
"5464","44 E 8TH STREET","NEW YORK","NY",10003
"5465","811 E GENESEE ST","SYRACUSE","NY",13210
"5466","73 GRAND CENTRAL TERMINAL","NEW YORK","NY",10017
"5467","8721 NIAGARA FALLS BLVD","NIAGARA FALLS","NY",14304
"5468","17260 RIDGE RD","HOLLEY","NY",14470
"5469","399 GREENWHICH AVE","GOSHEN","NY",10924
"5470","36 WALLKILL AVE","MIDDLETOWN","NY",10940
"5471","11719 101ST AVENUE","SOUTH RICHMOND HIL","NY",11419
"5472","613 WOLFSTREET","SYRACUSE","NY",13208
"5473","400 SEYMOUR ST","SYRACUSE","NY",13204
"5474","103 FRASER RD","MEXICO","NY",13114
"5475","11821 WOODHULL RD","FORESTPORT","NY",13338
"5476","826 N TOWNSEND ST","SYRACUSE","NY",13208
"5477","91 MAIN ST","OTEGO","NY",13825
"5478","4600 E GENESEE ST","DEWITT","NY",13214
"5479","40 SENECA STREET","GENEVA","NY",14456
"5480","7065 MANLIUS CENTER RD","EAST SYRACUSE","NY",13057
"5481","201 S MAIN ST #","NAPLES","NY",14512
"5482","1753 AMSTERDAM AVE","NEW YORK","NY",10031
"5483","7519 OSWEGO RD","LIVERPOOL","NY",13090
"5484","205 SOUTH ST","NEWBURGH","NY",12550
"5485","785 17M","MONROE","NY",10950
"5486","486 N MAIN ST #","BREWSTER","NY",10509
"5487","5841 OLD ONEIDA RD","ROME","NY",13440
"5488","192 W 1ST ST","OSWEGO","NY",13126
"5489","19 W 103RD ST","NEW YORK","NY",10025
"5490","124 MERRIMAN AVE","SYRACUSE","NY",13204
"5491","500 HUDSON STREET","NEW YORK","NY",10014
"5492","601 MAIN ST","BOONVILLE","NY",13309
"5493","833 E BRIGHTON AVE","SYRACUSE","NY",13205
"5494","3863 ROME ROAD","PULASKI","NY",13142
"5495","2495 CARMEL AVE","BREWSTER","NY",10509
"5496","757 STATE FAIR BLVD","SYRACUSE","NY",13209
"5497","124 WISNER AVE","NEWBURGH","NY",12550
"5498","111 E TURTLE LAKE RD CO RT 17","GARRATTSVILLE","NY",13342
"5499","1895 BLACK RIVER BLVD N","ROME","NY",13440
"5500","49 GENESEE ST","CHERRY VALLEY","NY",13320
"5501","151 BROADWAY","NEWBURGH","NY",12550
"5502","1075 7TH N ST","LIVERPOOL","NY",13088
"5503","5921 S TRANSIT RD","LOCKPORT","NY",14094
"5504","5 CENTER ST #","PATTERSON","NY",12563
"5505","16 MAIN ST #","OTISVILLE","NY",10963
"5506","1373 FLOYD AVE","ROME","NY",13440
"5507","524 CAYUGA STREET","FULTON","NY",13069
"5508","162 LAKE SHORE RD","CANANDAIGUA","NY",14424
"5509","1387 E GENESEE ST","SKANEATELES","NY",13152
"5510","294 E DOMINICK ST","ROME","NY",13440
"5511","5221 RT 9W","NEWBURGH","NY",12550
"5512","555 SOUTH 4TH ST","FULTON","NY",13069
"5513","4137 GENESEE STREET","SYRACUSE","NY",13219
"5514","31 CAMPION RD","NEW HARTFORD","NY",13413
"5515","257 DYCKMAN ST","NEW YORK","NY",10034
"5516","51 FOREST RD UNIT 116 #","MONROE","NY",10950
"5517","2202 HYDE PARK BLVD","NIAGARA FALLS","NY",14305
"5518","4989 BEAR RD","NORTH SYRACUSE","NY",13212
"5519","16825 ROOSEVELT HWY #","KENDALL","NY",14476
"5520","35 INDUSTRIAL DR","MIDDLETOWN","NY",10941
"5521","413 N MAIN ST   #","MONROE","NY",10950
"5522","400 N JAMES ST","ROME","NY",13440
"5523","2610 PINE AVE","NIAGARA FALLS","NY",14301
"5524","34 CHENANGO AVE","CLINTON","NY",13323
"5525","99 NORTH ST","MIDDLETOWN","NY",10940
"5526","102 N PLANK RD #","NEWBURGH","NY",12550
"5527","3612 W GENESEE ST","SYRACUSE","NY",13219
"5528","6100 RUHLMANN RD","LOCKPORT","NY",14094
"5529","2029 BLEECKER ST","UTICA","NY",13501
"5530","272 WASHINGTON ST","NEWBURGH","NY",12550
"5531","16 E NORTH ST","GENEVA","NY",14456
"5532","276 W 1ST ST","OSWEGO","NY",13126
"5533","2545 PLEASANT VALLEY RD","MARCELLUS","NY",13108
"5534","315 ORISKANY BLVD","YORKVILLE","NY",13495
"5535","97 FULLERTON AVE","NEWBURGH","NY",12550
"5536","48 W 1ST ST S","FULTON","NY",13069
"5537","67 N PLANK RD #","NEWBURGH","NY",12550
"5538","13265 ROOSEVELT HWY #","WATERPORT","NY",14571
"5539","7953 ROCHESTER RD #","GASPORT","NY",14067
"5540","4434 VAN DUSEN RD","LOCKPORT","NY",14094
"5541","169 S MAIN ST","CANANDAIGUA","NY",14424
"5542","1711 GENESEE ST","UTICA","NY",13502
"5543","2429 MILITARY RD #","NIAGARA FALLS","NY",14304
"5544","100 PIKE STREET","PORT JERVIS","NY",12771
"5545","50 EASTVIEW MALL DR #","VICTOR","NY",14564
"5546","1024 WEBSTER AVE","UTICA","NY",13501
"5547","193 W 1ST ST","OSWEGO","NY",13126
"5548","16669 ROOSEVELT HWY","KENDALL","NY",14476
"5549","RD1 4873 RT 20","LAFAYETTE","NY",13084
"5550","362 LIBERTY ST","NEWBURGH","NY",12550
"5551","27 E MAIN ST","MARCELLUS","NY",13108
"5552","5869 S TRANSIT RD","LOCKPORT","NY",14094
"5553","7525 KIRKVILLE RD","EAST SYRACUSE","NY",13057
"5554","157 BRYANT POND RD","MAHOPAC","NY",10541
"5555","20 LAKE STREET","MONROE","NY",10950
"5556","129 S MAIN ST  #","CANANDAIGUA","NY",14424
"5557","7252 STATE FAIR BLVD","SYRACUSE","NY",13209
"5558","1605 ERIE BLVD E #","SYRACUSE","NY",13210
"5559","412 UNION PLACE","SYRACUSE","NY",13208
"5560","2 LAKES RD","MONROE","NY",10950
"5561","3318 MAIN ST","MEXICO","NY",13114
"5562","RT 365 MAIN ST","HOLLAND PATENT","NY",13354
"5563","7472 VAN BUREN RD","BALDWINSVILLE","NY",13027
"5564","1316 1/2 ONEIDA STREET","UTICA","NY",13501
"5565","208 EASTVIEW MALL","VICTOR","NY",14564
"5566","112 CHESTNUT ST","LOCKPORT","NY",14094
"5567","3623 BROADWAY","NEW YORK","NY",10031
"5568","42 S PLANK RD","NEWBURGH","NY",12550
"5569","158 N PLANK RD","NEWBURGH","NY",12550
"5570","2827 S SALINA ST","SYRACUSE","NY",13205
"5571","69 NORTH PLANK RD","NEWBURGH","NY",12550
"5572","3720 BREWERTON RD","SYRACUSE","NY",13212
"5573","51 FOREST RD UNIT 116 #","MONROE","NY",10950
"5574","126 E ONEIDA STREET","OSWEGO","NY",13126
"5575","2584 NORWAY RD","HOLLEY","NY",14470
"5576","343 EAST AVE","OSWEGO","NY",13126
"5577","1640 STATE RTE  444","VICTOR","NY",14564
"5578","711 S MAIN ST","SYRACUSE","NY",13212
"5579","918 ALBANY ST","UTICA","NY",13501
"5580","6180 COLLETT RD","FARMINGTON","NY",14425
"5581","4901 N JEFFERSON ST #","PULASKI","NY",13142
"5582","5001 ROUTE 9W","NEWBURGH","NY",12550
"5583","181 CHAMBERS ST","NEWBURGH","NY",12550
"5584","2560 YOUNGSTOWN-LOCKPORT RD #","RANSOMVILLE","NY",14131
"5585","5254 W SENECA ST","VERNON","NY",13476
"5586","51 W UTICA ST","OSWEGO","NY",13126
"5587","3121 OAK ORCHARD RD","ALBION","NY",14411
"5588","243-245 NORTH ST","MIDDLETOWN","NY",10940
"5589","3226 S SALINA ST","SYRACUSE","NY",13205
"5590","197 N MAIN ST","NAPLES","NY",14512
"5591","512 MAIN ST","MEDINA","NY",14103
"5592","837 NASH RD","NORTH TONAWANDA","NY",14120
"5593","6320 S SALINA ST","NEDROW","NY",13120
"5594","500 TECHNOLOGY FARM DR","GENEVA","NY",14456
"5595","817 S 4TH ST #","FULTON","NY",13069
"5596","6111 S SALINA ST","SYRACUSE","NY",13205
"5597","745 S GEDDES ST","SYRACUSE","NY",13204
"5598","264 FIRST ST","NEWBURGH","NY",12550
"5599","210 WICKHAM AVE","MIDDLETOWN","NY",10940
"5600","6 MAIN ST","WALDEN","NY",12586
"5601","5343 E SENECA ST#","VERNON","NY",13476
"5602","274 WALNUT ST","LOCKPORT","NY",14094
"5603","40 LOCUST ST","LOCKPORT","NY",14094
"5604","2717 PINE AVE","NIAGARA FALLS","NY",14301
"5605","2 RIVER ST","ONEONTA","NY",13820
"5606","436 BLOOMING GROVE TPK","NEW WINDSOR","NY",12553
"5607","715 W FAYETTE ST","SYRACUSE","NY",13204
"5608","401 JAMES ST","UTICA","NY",13501
"5609","14 LIBERTY ST","NEWBURGH","NY",12550
"5610","125 E MANLIUS ST","EAST SYRACUSE","NY",13057
"5611","927-929 ONONDAGA AVE","SYRACUSE","NY",13207
"5612","700 OLIVER ST","NORTH TONAWANDA","NY",14120
"5613","84 WEST AVE","CANANDAIGUA","NY",14424
"5614","61 LINDEN AVE","COOPERSTOWN","NY",13326
"5615","2620 NIAGARA ST","NIAGARA FALLS","NY",14303
"5616","434 POST ST","BOONVILLE","NY",13309
"5617","4464 PETERBORO ST S","VERNON","NY",13476
"5618","1202 E CALVIN STREET","SYRACUSE","NY",13210
"5619","172 N MAIN ST #","FLORIDA","NY",10921
"5620","315 SOUTH GEDDES ST","SYRACUSE","NY",13204
"5621","5846 S SALINA ST #","SYRACUSE","NY",13205
"5622","3046 NIAGARA FALLS BLVD #","N TONAWANDA","NY",14120
"5623","758 ERIE BLVD W","SYRACUSE","NY",13204
"5624","152 NORTH STREET","NEWBURGH","NY",12550
"5625","88 N PLANK RD SUITE 2","NEWBURGH","NY",12550
"5626","11279 RIDGE RD","MEDINA","NY",14103
"5627","1628 MAIN ST","NIAGARA FALLS","NY",14305
"5628","105 PORTAGE RD","LEWISTON","NY",14092
"5629","7 RAILROAD AVE","MIDDLETOWN","NY",10940
"5630","21 PIKE ST","PORT JERVIS","NY",12771
"5631","1000 BUTTERNUT STREET","SYRACUSE","NY",13208
"5632","800 BLOOMING GROVE TNPK","NEW WINDSOR","NY",12553
"5633","5173 W TAFT RD","N SYRACUSE","NY",13212
"5634","600 CULVER AVE","UTICA","NY",13501
"5635","121 HERKIMER ROAD","UTICA","NY",13502
"5636","387 MAIN STREET","ONEONTA","NY",13820
"5637","4751 ONONDAGA BLVD","SYRACUSE","NY",13219
"5638","2100 PARK ST, SUITE 310","SYRACUSE","NY",13208
"5639","11322 MAPLE RIDGE ROAD","MEDINA","NY",14103
"5640","801 S GEDDES STREET","SYRACUSE","NY",13204
"5641","201 WEST AVE","CANANDAIGUA","NY",14424
