"","Inspection.Date","Trade.Name","id"
"2690",2018-04-19,"DIAZ GROCERY & DELI",2522
"2691",2018-04-19,"SPEICHERS GROCERY",3231
"2692",2018-04-19,"GALS PLACE THE",3258
"2693",2018-04-19,"VALERO",3780
"2694",2018-04-19,"ALDI 21",3785
"2695",2018-04-19,"SMOKE & PUFF",3849
"2696",2018-04-19,"C&G COUNTRY STORE",3979
"2697",2018-04-19,"GREEN VALLEY FOOD",4544
"2698",2018-04-19,"RITE AID #04693",5081
"2699",2018-04-19,"HARRINGTONS",5326
"2700",2018-04-19,"STEWARTS SHOP 393",5627
"2701",2018-04-19,"AMOR SUPERMARKET",5857
"2702",2018-04-19,"4577 MATILDA DELI & GRO",5874
"2703",2018-04-19,"1158 GROCERY & DELI",6074
"2704",2018-04-19,"LA LIGA DELI FOOD",6182
"2705",2018-04-19,"EDIBLE ARRANGEMENTS",6363
"2706",2018-04-19,"HERMANOS DIAZ GROCERY",6562
"2707",2018-04-19,"WALTON AVE DELI",6941
"2708",2018-04-19,"LA COLONIA FOOD",7165
"2709",2018-04-19,"T CONVENIENCE",7236
"2710",2018-04-19,"RITE AID PHARMACY 00424",7478
"2711",2018-04-19,"7-ELEVEN #35183H",7944
"2712",2018-04-19,"BROADWAY LUCKY MART",8024
"2713",2018-04-19,"BAILEY MARKET & DELI",8047
"2714",2018-04-19,"CAMELLIA FOODS",8097
"2715",2018-04-19,"FAMILY DOLLAR #5040",8441
"2716",2018-04-19,"7-ELEVEN STORE 33680A",8808
"2717",2018-04-19,"DOLLAR GENERAL 8926",8882
"2718",2018-04-19,"FOWLERS CHOCOLATE",9083
"2719",2018-04-19,"TOPS XPRESS #215",9093
"2720",2018-04-19,"PARKSIDE CANDY",9249
"2721",2018-04-19,"DUANE READE # 14508",9507
"2722",2018-04-19,"C K ZHENG",9846
"2723",2018-04-19,"KINGS CONVENIENCE NY",10252
"2724",2018-04-19,"JRM DELI GROCERY",10267
"2725",2018-04-19,"HANNAN DELI & GROCERY",10827
"2726",2018-04-19,"WARDA HALAL MEATS",11358
"2727",2018-04-19,"FISCHMANS FOOD CENTER",11484
"2728",2018-04-19,"SATMAR MEAT MARKET",11588
"2729",2018-04-19,"SPECIAL DELI GROCERY",11623
"2730",2018-04-19,"QUENTIN GROCERY",11863
"2731",2018-04-19,"119 A R GROCERY",12318
"2732",2018-04-19,"M&D MINI MARKET",12463
"2733",2018-04-19,"WAH DELI",12767
"2734",2018-04-19,"HEMPSTEAD FOOD GROCERY",13354
"2735",2018-04-19,"VILLAGE CRAFT BEER & SM",13912
"2736",2018-04-19,"FRESH FOOD",14079
"2737",2018-04-19,"EXPRESS",14335
"2738",2018-04-19,"PIT STOP #8",14678
"2739",2018-04-19,"RED APPLE FD MRT M0318",15040
"2740",2018-04-19,"DOLLAR GENERAL 12623",15283
"2741",2018-04-19,"YEMYEM SMOKESHOP & DELI",15468
"2742",2018-04-19,"REAL BAGELS WHOLESALE",15600
"2743",2018-04-19,"ACE SUSHI",15670
"2744",2018-04-19,"LUCKY DELI&GROCERY",16545
"2745",2018-04-19,"G STREET DELI",16548
"2746",2018-04-19,"HUNGRY HOLLOW COOP",16574
"2747",2018-04-19,"CVS PHARMACY 02205",16608
"2748",2018-04-19,"7 ELEVEN STORE #35078A",16716
"2749",2018-04-19,"BYRNE DAIRY #70 S CORNI",16858
"2750",2018-04-19,"MOBIL MINI MART",17316
"2751",2018-04-19,"NEW PALTZ SNACK SHOP",17549
"2752",2018-04-19,"STEWARTS SHOP 218",17674
"2753",2018-04-19,"MAPLE DELI & GROCERY",18354
"2754",2018-04-19,"GADALETOS SEAFOOD MKT",18566
"2755",2018-04-19,"RAFFI BOY DELI GROCERY",18589
"2756",2018-04-19,"KEY FOOD",19065
"2757",2018-04-19,"EL ECONOMICO DELI GRCRY",20078
"2758",2018-04-19,"KEY FOOD",20492
"2759",2018-04-19,"C TOWN",20848
"2760",2018-04-19,"BIG APPLE MARKET",21467
"2761",2018-04-19,"CAROLINA GROCERY & DELI",21566
"2762",2018-04-19,"JAC MEXICAN DELI",22150
"2763",2018-04-19,"FELINO GROCERY",22283
"2764",2018-04-19,"USA GAS MART",22340
"2765",2018-04-19,"EL PARAISO GROCERY DELI",22558
"2766",2018-04-19,"NEVINS GOURMET DELI",23352
"2767",2018-04-19,"FELINO GROCERY",23886
"2768",2018-04-19,"GENESEE MINI MART EXPRE",24024
"2769",2018-04-19,"JAC MEXICAN DELI",24390
"2770",2018-04-19,"EL ECONOMICO DELI GRCRY",24694
"2771",2018-04-19,"NOR BRONX RIVER",25116
"2772",2018-04-19,"ADAM 1 FOOD CENTER",25344
"2773",2018-04-19,"FINE FARE",26257
"2774",2018-04-19,"JAC MEXICAN DELI",26490
"2775",2018-04-19,"KAWRAN SUPERMARKET",27325
"2776",2018-04-19,"C TOWN",27643
"2777",2018-04-19,"EASTSIDE GLATT",27783
"2778",2018-04-19,"FINE FARE",27806
"2779",2018-04-19,"KEY FOOD",27840
"2780",2018-04-19,"TAJUKEN DELI CORP",27979
"2781",2018-04-19,"GENESEE MINI MART EXPRE",28271
"2782",2018-04-20,"NJB GOURMET FOOD",343
"2783",2018-04-20,"DB MART",665
"2784",2018-04-20,"FAMILY DOLLAR #5364",678
"2785",2018-04-20,"100 ST QUICK 24HR DELI",690
"2786",2018-04-20,"WEGMANS 26",738
"2787",2018-04-20,"SKYFOODS MAIN",910
"2788",2018-04-20,"TIMOTHYS WRLD W IND AMR",990
"2789",2018-04-20,"HAPPY HOUSE WAY",1312
"2790",2018-04-20,"SHELL",1557
"2791",2018-04-20,"MIKE MINI MART AND DELI",1600
"2792",2018-04-20,"HAPPY HOUSE WAY",1662
"2793",2018-04-20,"LUCKY LELAND",1854
"2794",2018-04-20,"SHELL",2000
"2795",2018-04-20,"WIN SEAFOOD MARKET",2437
"2796",2018-04-20,"ANALIZ DELI GROCERY",2582
"2797",2018-04-20,"LA TINFORA GROCERY",2682
"2798",2018-04-20,"GUY R BREWER EXPRESS FD",2960
"2799",2018-04-20,"MOBIL PORT HENRY",3098
"2800",2018-04-20,"GRISTEDES 53",3349
"2801",2018-04-20,"QUICKWAY 22",3926
"2802",2018-04-20,"MILAN FOOD & GAS",3951
"2803",2018-04-20,"BROTHERS MINI MARKET &",4809
"2804",2018-04-20,"SWEETHEARTH BAKESHOP",5720
"2805",2018-04-20,"838 180TH DELI GROCERY",6043
"2806",2018-04-20,"JR 2121 DELI GROCERY",6166
"2807",2018-04-20,"STAR DELI GROCERY",6770
"2808",2018-04-20,"WALLYS GOURMET DELI",7275
"2809",2018-04-20,"MHC SUPERMARKET",7470
"2810",2018-04-20,"TARGET STORE T 1798",7477
"2811",2018-04-20,"TOPS 278",7674
"2812",2018-04-20,"DOLLAR GENERAL 8958",7844
"2813",2018-04-20,"QUICK MART",7852
"2814",2018-04-20,"BEVERAGE DISCOUNT CTR",8148
"2815",2018-04-20,"66 FOOD MART",8413
"2816",2018-04-20,"MCDUFFIES BAKERY",8463
"2817",2018-04-20,"194 DELI AND GROCERY",8526
"2818",2018-04-20,"SOUTH FARM",8596
"2819",2018-04-20,"AUNT BUTCHIES CAKES",8896
"2820",2018-04-20,"RAINBOW MARKET",8967
"2821",2018-04-20,"1522 CORTELYOU MART",9389
"2822",2018-04-20,"ELDERT FOOD MARKET",9544
"2823",2018-04-20,"FAVORITE CHOICE GROCERY",9612
"2824",2018-04-20,"BORNAN FOOD MART",9776
"2825",2018-04-20,"FU AN GROCERY",9954
"2826",2018-04-20,"ALYAMANI 99 CENTS PLUS",10120
"2827",2018-04-20,"LEES FARMERS MARKET",10373
"2828",2018-04-20,"MERCY PHARMACY",10571
"2829",2018-04-20,"GRACE JY GROCERY",10669
"2830",2018-04-20,"SUNFLOWER FOOD MARKET",10676
"2831",2018-04-20,"RITE AID PHARMACY 03766",10716
"2832",2018-04-20,"MEX DELI GROCERY",10969
"2833",2018-04-20,"NATIONAL WHOLESALE LIQD",11799
"2834",2018-04-20,"MIDDLE EASTERN GROCERY",11906
"2835",2018-04-20,"ASIA MARKET",13202
"2836",2018-04-20,"JUICE PRESS 29",14015
"2837",2018-04-20,"PAULITAS GRCY DELI II",14588
"2838",2018-04-20,"DOLLAR GENERAL 9030",14593
"2839",2018-04-20,"A.L.T. FUEL & FOOD",14621
"2840",2018-04-20,"RITE AID 10796",14684
"2841",2018-04-20,"WEST SIDE SUPERMARKETS",14805
"2842",2018-04-20,"DIMITRIS TREATS CONFECT",15762
"2843",2018-04-20,"FAMILY DOLLAR #5797",16201
"2844",2018-04-20,"KWIK MART",16289
"2845",2018-04-20,"7-ELEVEN FD STR 11241D",16398
"2846",2018-04-20,"BELLO MARKET",16471
"2847",2018-04-20,"CARGIES MEAT PROCESSING",16606
"2848",2018-04-20,"MADABA DELI&GROCERY V",18173
"2849",2018-04-20,"SADHANA TEA HOUSE THE",18216
"2850",2018-04-20,"COOKS CONVENIENCE CTR",18612
"2851",2018-04-20,"PERRY MARKET PLACE",18658
"2852",2018-04-20,"LA TINFORA GROCERY",18830
"2853",2018-04-20,"100 ST QUICK 24HR DELI",19081
"2854",2018-04-20,"749 HAPPY DELI GROCERY",19439
"2855",2018-04-20,"SHORTS ONE STOP",20179
"2856",2018-04-20,"BAMN DELI GROCERY",20245
"2857",2018-04-20,"SEDGWICK DELI & EURO MA",20433
"2858",2018-04-20,"SHORTS ONE STOP",21743
"2859",2018-04-20,"SKYFOODS MAIN",21752
"2860",2018-04-20,"SUNSET FOOD",22382
"2861",2018-04-20,"SUNSET FOOD",22479
"2862",2018-04-20,"GUY R BREWER EXPRESS FD",22649
"2863",2018-04-20,"SUSHI WITH GUSTO",22979
"2864",2018-04-20,"ALAND GOURMET DELI",23282
"2865",2018-04-20,"NJB GOURMET FOOD",23637
"2866",2018-04-20,"SHELL",23790
"2867",2018-04-20,"232 MANGO DELI GROCERY",24276
"2868",2018-04-20,"FANCY DELI&GROCERY",25198
"2869",2018-04-20,"RITE AID #10766",25203
"2870",2018-04-20,"FARM TO MARKET CNTRY ST",25351
"2871",2018-04-20,"TIO GROCERY",25455
"2872",2018-04-20,"MANGO GROCERY&MEAT",26232
"2873",2018-04-20,"LA TINFORA GROCERY",26372
"2874",2018-04-20,"BANSHAN GARDEN",26434
"2875",2018-04-20,"BANSHAN GARDEN",26566
"2876",2018-04-20,"FANCY DELI&GROCERY",27217
"2877",2018-04-20,"749 HAPPY DELI GROCERY",27636
"2878",2018-04-20,"HALAL LIVE POULTRY",28230
"2879",2018-04-21,"A1 GOURMET DELI",969
"2880",2018-04-23,"OCEAN STATE JOB LOT 502",179
"2881",2018-04-23,"MIDTOWN FISH AND MEAT M",437
"2882",2018-04-23,"JUNCTION BLVD DELI AND",819
"2883",2018-04-23,"GUY R BREWER EXPRESS FD",1246
"2884",2018-04-23,"543 NORTH DELI GROCERY",1701
"2885",2018-04-23,"F&B DELI MINI MART",2578
"2886",2018-04-23,"OCEAN STATE JOB LOT 502",2699
"2887",2018-04-23,"NUEVA GENERACION GRCY",2763
"2888",2018-04-23,"MIDTOWN FISH AND MEAT M",2790
"2889",2018-04-23,"FLUSHING MARKET",4423
"2890",2018-04-23,"FAMOUS DELI OF QUEENS 0",4438
"2891",2018-04-23,"HECTOR WINE COMPANY",4948
"2892",2018-04-23,"A1 GROCERY STOP",5171
"2893",2018-04-23,"ARCADE CENTER FARM",5350
"2894",2018-04-23,"STEWARTS SHOP 173",5486
"2895",2018-04-23,"ZHONG MEI (USA) TRADING",5612
"2896",2018-04-23,"HANNAFORD #8233",6248
"2897",2018-04-23,"ASSOCIATED SUPERMARKET",6298
"2898",2018-04-23,"210 SUPERMARKET",6445
"2899",2018-04-23,"V& V DELI GROCERY",6767
"2900",2018-04-23,"RODRIGUEZ GROCERY",6990
"2901",2018-04-23,"MY MARKET II",8002
"2902",2018-04-23,"BRANDON DELI GROCERY",9400
"2903",2018-04-23,"BIG BOYZ DELI",9415
"2904",2018-04-23,"GREGORY DELI",9665
"2905",2018-04-23,"24 SEVEN A K STORE",9847
"2906",2018-04-23,"AVENUE U BAGELS   11/19",9908
"2907",2018-04-23,"CARIBBEAN PARADISE DELI",10082
"2908",2018-04-23,"JENNYS FOOD MARKET",10363
"2909",2018-04-23,"M&S SMOKE SHOP&GROCERY",10512
"2910",2018-04-23,"NEW PUBLIC MEAT MARKET",10823
"2911",2018-04-23,"JOHNS BROS DELI&GROCERY",10951
"2912",2018-04-23,"HICKSVILLE BEER & SODA",12080
"2913",2018-04-23,"STOP 1 LEXINGTON DELI",13083
"2914",2018-04-23,"MEXICAN BAKERY",13877
"2915",2018-04-23,"PACIFIC SEAFOOD TRADING",13891
"2916",2018-04-23,"DIPALO FINE FOODS",14157
"2917",2018-04-23,"LUNA GROCERY",14221
"2918",2018-04-23,"CROSBYS 40005",14519
"2919",2018-04-23,"DOLLAR GENERAL #18377",14548
"2920",2018-04-23,"SENSHINE MARKET",14634
"2921",2018-04-23,"SHOP RIGHT",14932
"2922",2018-04-23,"SPEEDWAY #07625",14972
"2923",2018-04-23,"WAL-MART SPR CTR 4597",15138
"2924",2018-04-23,"RICHMOND FRUITS",15470
"2925",2018-04-23,"MONTALBANOS OF ROSEBANK",15522
"2926",2018-04-23,"BRIANA CONVENIENCE STOR",15677
"2927",2018-04-23,"WALGREENS #07776",15790
"2928",2018-04-23,"CROSBYS 40020",15850
"2929",2018-04-23,"POLISH DELICIOUS",15930
"2930",2018-04-23,"SUFFERN FOOD MART",16082
"2931",2018-04-23,"GULF MART",16117
"2932",2018-04-23,"STEWARTS SHOP #126",16131
"2933",2018-04-23,"DOLLAR GENERAL 6351",16832
"2934",2018-04-23,"RUSSKAYA TROYKA",16917
"2935",2018-04-23,"PORTUGUESE MARKET DELI",17035
"2936",2018-04-23,"STEWARTS SHOP 211",17187
"2937",2018-04-23,"KITCHEN KABARET EAST",17262
"2938",2018-04-23,"PORTUGUESE AMERICAN MKT",17309
"2939",2018-04-23,"JAYDEES DELI",17369
"2940",2018-04-23,"RITE AID 10650",17546
"2941",2018-04-23,"7 ELEVEN STORE #11204A",17564
"2942",2018-04-23,"FAMILY DOLLAR 3025",17606
"2943",2018-04-23,"VALERO",17845
"2944",2018-04-23,"MAES NY",17874
"2945",2018-04-23,"TARGET STORE T-1818",17931
"2946",2018-04-23,"CROSBYS 40025",18229
"2947",2018-04-23,"PIT STOP #5",18366
"2948",2018-04-23,"DOLLAR GENERAL #10980",18392
"2949",2018-04-23,"CARIBBEAN PARADISE DELI",19158
"2950",2018-04-23,"BOUTIQUE BUTCHER",19215
"2951",2018-04-23,"F&B DELI MINI MART",19784
"2952",2018-04-23,"DOWNTOWN NATURAL MARKET",19790
"2953",2018-04-23,"JUNCTION BLVD DELI AND",20157
"2954",2018-04-23,"CORONA MARKET",20398
"2955",2018-04-23,"LAYAL DELI",20417
"2956",2018-04-23,"SEASONS",20704
"2957",2018-04-23,"JUNCTION BLVD DELI AND",20818
"2958",2018-04-23,"SEVEN BROTHERS AFRICAN",20990
"2959",2018-04-23,"IDEAL FOOD BASKET",21513
"2960",2018-04-23,"SPEEDYS 104",21726
"2961",2018-04-23,"543 NORTH DELI GROCERY",21736
"2962",2018-04-23,"BYRNE DAIRY STORE 64",21952
"2963",2018-04-23,"EL BOTANAS",22102
"2964",2018-04-23,"CITGO",22256
"2965",2018-04-23,"C TOWN",22268
"2966",2018-04-23,"BALDUCCIS",22640
"2967",2018-04-23,"EL RANCHO NUEVO SUPERMA",22970
"2968",2018-04-23,"BOLLA MARKET @ SUNOCO",23443
"2969",2018-04-23,"VARIEDADES RETANZO",23485
"2970",2018-04-23,"SEASONS",24236
"2971",2018-04-23,"TREEHAUS",24740
"2972",2018-04-23,"ASSOCIATED SUPERMARKET",24913
"2973",2018-04-23,"JUNCTION BLVD DELI AND",25182
"2974",2018-04-23,"ENY FRUITS&VEGETABLES",25427
"2975",2018-04-23,"LAS PRIMAS DELI GROCERY",25506
"2976",2018-04-23,"K L SEAFOOD MARKET",25663
"2977",2018-04-23,"F&B DELI MINI MART",25931
"2978",2018-04-23,"BOUTIQUE BUTCHER",26450
"2979",2018-04-23,"CITGO",27140
"2980",2018-04-23,"ASSOCIATED SUPERMARKET",27362
"2981",2018-04-23,"VARIEDADES RETANZO",27898
"2982",2018-04-24,"EVEREST ASIAN MARKET",595
"2983",2018-04-24,"NO 1 IN & OUT DELI GROC",839
"2984",2018-04-24,"FOOD TOWN",890
"2985",2018-04-24,"HUDSON MARKET",1412
"2986",2018-04-24,"CHESTERTOWN MINI MART",2243
"2987",2018-04-24,"ANTHONY DELI GROCERY",2444
"2988",2018-04-24,"PRINCE CONVENIENCE STOR",2808
"2989",2018-04-24,"LAKE CARMEL GENERAL STR",3192
"2990",2018-04-24,"ALDI 65",3200
"2991",2018-04-24,"NOLTS COUNTRY STORE",3621
"2992",2018-04-24,"MAA SUPERMARKET",4181
"2993",2018-04-24,"SHOP FAIR",4189
"2994",2018-04-24,"KIMS FRUIT MARKET",4451
"2995",2018-04-24,"MONREALE ITLN PSTRY SHP",4787
"2996",2018-04-24,"R & R CAFE",5131
"2997",2018-04-24,"CAMPUS CONVENIENT",5170
"2998",2018-04-24,"GUABA DELI GROCERY",5850
"2999",2018-04-24,"1614 BROTHER GROCERY",5884
"3000",2018-04-24,"INTERSECTION DELI",5985
"3001",2018-04-24,"RAGONESE IMPORTS",6207
"3002",2018-04-24,"LA MEXICANA MT MKT & MI",6334
"3003",2018-04-24,"A & G DELI GROCERY III",6622
"3004",2018-04-24,"MACLAY DELI & GROCERY",6634
"3005",2018-04-24,"KWIK FILL M0070",6768
"3006",2018-04-24,"FRANCIS GROCERY",7304
"3007",2018-04-24,"BOB MOUNTAIN GROCERY",7367
"3008",2018-04-24,"HAPPY DELI & GRILL",7435
"3009",2018-04-24,"TINEO GROCERY 02/10/17",7574
"3010",2018-04-24,"SUNOCO A PLUS #9144",7772
"3011",2018-04-24,"JAMESTOWN ICE&STORAGE",8084
"3012",2018-04-24,"ASIA FOOD MARKET",8154
"3013",2018-04-24,"EASTSIDE QUICK STOP",8218
"3014",2018-04-24,"QUICK STOP BEVERAGE",8467
"3015",2018-04-24,"NOCO EXPRESS SHOP 47",8652
"3016",2018-04-24,"NOSTRAND DELI & GRILL",10473
"3017",2018-04-24,"SAVARESE ITLN PSTRY SHP",10822
"3018",2018-04-24,"MINI MARKET TENARES",10940
"3019",2018-04-24,"KP FARM MARKET",10942
"3020",2018-04-24,"TOMMYS MINI MARKET",11122
"3021",2018-04-24,"ROSARIO GROCERY STORE",11127
"3022",2018-04-24,"7-ELEVEN #35193",11360
"3023",2018-04-24,"SPOT ON 79TH THE",11386
"3024",2018-04-24,"KINNEY DRUGS 20",11541
"3025",2018-04-24,"VS QUICK MART INC",11698
"3026",2018-04-24,"JOES MINIMARKET",12317
"3027",2018-04-24,"SPEEDWAY #07695",14957
"3028",2018-04-24,"RITE AID PHARMACY 00652",14968
"3029",2018-04-24,"NEW LONDON PETROLUEM",15042
"3030",2018-04-24,"COUNTRY FARMS",15151
"3031",2018-04-24,"BIG TIME PRODUCE",15330
"3032",2018-04-24,"CVS PHARMACY 06051",15957
"3033",2018-04-24,"WOODYS GENERAL STORE",16285
"3034",2018-04-24,"7 ELEVEN STORE #35111A",16537
"3035",2018-04-24,"TOPS MARKETS #712",17745
"3036",2018-04-24,"NEIGHBORS DELI GROCERY",18280
"3037",2018-04-24,"POZNAN DELI GROCERY",18305
"3038",2018-04-24,"TARGET STORE T 1358",18344
"3039",2018-04-24,"BJS WHOLESALE CLUB #195",18941
"3040",2018-04-24,"VILLAGE SMOKEHOUSE THE",18972
"3041",2018-04-24,"DOLLAR TREE  #5328",19000
"3042",2018-04-24,"YAHIR&SISTERS GROCERY",19266
"3043",2018-04-24,"AMY GROCERY MINI MARKET",20332
"3044",2018-04-24,"GRACEFULLY",21335
"3045",2018-04-24,"YOUSEF MOE FOOD",21598
"3046",2018-04-24,"HUDSON MARKET",21630
"3047",2018-04-24,"YOUR OWN DELI",21970
"3048",2018-04-24,"LE BEAUS GROCERY&DELI",22171
"3049",2018-04-24,"KAREN DELI GROCERY",22473
"3050",2018-04-24,"NO 1 IN & OUT DELI GROC",22831
"3051",2018-04-24,"NEW WARREN MINI MARKET",23146
"3052",2018-04-24,"AMY GROCERY MINI MARKET",24032
"3053",2018-04-24,"DOLLAR TREE  #5328",24679
"3054",2018-04-24,"KC SUPERMARKET & DELI",24726
"3055",2018-04-24,"NO 1 IN & OUT DELI GROC",24952
"3056",2018-04-24,"YOUSEF MOE FOOD",25381
"3057",2018-04-24,"JUICE PRESS SUPER KITCH",25482
"3058",2018-04-24,"LUCKYS DELI GROCERY",25814
"3059",2018-04-24,"EVEREST ASIAN MARKET",25971
"3060",2018-04-24,"KC SUPERMARKET & DELI",26136
"3061",2018-04-24,"O & B RANCH DELI GROCER",26399
"3062",2018-04-24,"EVEREST ASIAN MARKET",27216
"3063",2018-04-24,"HISPANO AMERICA",27375
"3064",2018-04-24,"DOLLAR TREE #5069",27580
"3065",2018-04-24,"86TH ST GOURMET DELI &",27638
"3066",2018-04-24,"KC SUPERMARKET & DELI",27790
"3067",2018-04-24,"SHOP 'N SAVE",27944
"3068",2018-04-25,"875 E TREMONT GRCY DELI",647
"3069",2018-04-25,"LA HEROICA MEAT MARKET",719
"3070",2018-04-25,"CRUZ DELI GROCERY",1813
"3071",2018-04-25,"LS DELI & GROCERY MULTI",1947
"3072",2018-04-25,"STEW LEONARDS",2441
"3073",2018-04-25,"SINGH PETROLEUM",2620
"3074",2018-04-25,"FOOD EMPORIUM",2694
"3075",2018-04-25,"TARRY MARKET",2944
"3076",2018-04-25,"BRITTANYS DNR & GEN STR",3335
"3077",2018-04-25,"107 DELI GROCERY",3378
"3078",2018-04-25,"PETERS MARKET",5117
"3079",2018-04-25,"NEWCOMB OIL CO",5733
"3080",2018-04-25,"KUNOCO FOOD MART 3",5736
"3081",2018-04-25,"125 W 165 ST GROCERY",6089
"3082",2018-04-25,"SOUTHSIDE CONVENIENCE S",6704
"3083",2018-04-25,"TOTAL CARE PHARMACY",6802
"3084",2018-04-25,"MARLY GROCERY",7046
"3085",2018-04-25,"RITEWAY DELI",7278
"3086",2018-04-25,"RANALDIS OF DA BRON",7306
"3087",2018-04-25,"PRUKO FRUITS&VEGETABLES",7434
"3088",2018-04-25,"DELI O'S",7590
"3089",2018-04-25,"DOLLAR GENERAL #10705",7691
"3090",2018-04-25,"CVS PHARMACY 05089",7833
"3091",2018-04-25,"BLACKWELLS",7986
"3092",2018-04-25,"KENNEDY SUPER MARKET",8393
"3093",2018-04-25,"BAY RIDGE MINI SUPERMKT",8631
"3094",2018-04-25,"ARKING OF BROOKLYN",8812
"3095",2018-04-25,"REBER ROCK FARM",8820
"3096",2018-04-25,"ADEN GOURMET DELI",8894
"3097",2018-04-25,"BRAVO SUPERMARKET",8903
"3098",2018-04-25,"DOLLAR GENERAL #14669",8973
"3099",2018-04-25,"1961 FULTON DELI",9075
"3100",2018-04-25,"OCTOBERFEST",9367
"3101",2018-04-25,"DUANE READE 14432",9643
"3102",2018-04-25,"LA GUADALUPE FRUITS & V",10810
"3103",2018-04-25,"ROSENFELDS FISH MARKET",11569
"3104",2018-04-25,"TRADER JOES 553",12923
"3105",2018-04-25,"GOLDEN SUSHI",13066
"3106",2018-04-25,"LUCKY 7 DELI GROCERY",13431
"3107",2018-04-25,"CHOCOLATE PIZZA CO",13736
"3108",2018-04-25,"VICTORS MINI MARKET",14525
"3109",2018-04-25,"7 ELEVEN STORE #35140A",14615
"3110",2018-04-25,"SAMMYS MINI MARKET",14716
"3111",2018-04-25,"MIRABITOS",14744
"3112",2018-04-25,"ALL AMERICAN MARKET CNY",14769
"3113",2018-04-25,"BUDGET EXPRESS",15109
"3114",2018-04-25,"APPLE DEPT STORE II",15353
"3115",2018-04-25,"STOP&SHOP 581",16296
"3116",2018-04-25,"DINORAS MEAT MARKET",16298
"3117",2018-04-25,"KING DELI OF THE ISLAND",16607
"3118",2018-04-25,"MARTIN'S FARM STAND",16751
"3119",2018-04-25,"HEAVENLY CUP COFFEE RST",17023
"3120",2018-04-25,"DOLLAR TREE 3749",18335
"3121",2018-04-25,"LA PLACITA MEAT & PRODU",18610
"3122",2018-04-25,"STATION GANANDA LLC THE",18735
"3123",2018-04-25,"NELLY MINI MARKET",19321
"3124",2018-04-25,"SAIF GOURMET DELI",19528
"3125",2018-04-25,"LA HEROICA MEAT MARKET",19582
"3126",2018-04-25,"METRO DELI & GROCERY",19646
"3127",2018-04-25,"DITMAS DELI GROCERY",19798
"3128",2018-04-25,"ASSOCIATE SUPERMARKET",19818
"3129",2018-04-25,"875 E TREMONT GRCY DELI",20309
"3130",2018-04-25,"IN & OUT MART",20337
"3131",2018-04-25,"TEXACO FOOD MART",20660
"3132",2018-04-25,"SCHREIBERS BAKERY",21144
"3133",2018-04-25,"LS DELI & GROCERY MULTI",21218
"3134",2018-04-25,"GOLDBERGS GROCERY",21411
"3135",2018-04-25,"SINGH PETROLEUM",22131
"3136",2018-04-25,"WAL-MART 2262",22219
"3137",2018-04-25,"EL SAZON DELI GROCERY",23015
"3138",2018-04-25,"ANUJEE GROCERY",23139
"3139",2018-04-25,"WAL-MART 2262",23221
"3140",2018-04-25,"STEWARTS SHOP 200",24713
"3141",2018-04-25,"DOLLAR TREE  #5312",24805
"3142",2018-04-25,"DITMAS DELI GROCERY",24822
"3143",2018-04-25,"SUPERMARKET",24954
"3144",2018-04-25,"DITMAS DELI GROCERY",25235
"3145",2018-04-25,"JAP DAIRY",25323
"3146",2018-04-25,"LUIS DELI GROCERY",26144
"3147",2018-04-25,"WAL-MART 2234",26382
"3148",2018-04-25,"MOUNT MART",26404
"3149",2018-04-25,"M & W DELI GROCERY",26789
"3150",2018-04-25,"SUPERMARKET",27007
"3151",2018-04-25,"METRO DELI & GROCERY",27367
"3152",2018-04-25,"LS DELI & GROCERY MULTI",27623
"3153",2018-04-25,"WAWARSING FOOD MART",27762
"3154",2018-04-25,"LA HEROICA MEAT MARKET",27973
"3155",2018-04-26,"PIEKLO BAKERY",383
"3156",2018-04-26,"CHOCOLOGRAPHY",417
"3157",2018-04-26,"CT SEAFOOD MART",495
"3158",2018-04-26,"MAR MINI MARKET",632
"3159",2018-04-26,"KEY FOOD",1009
"3160",2018-04-26,"PIEKLO BAKERY",1176
"3161",2018-04-26,"DOMS BUTCHER BLOCK",1196
"3162",2018-04-26,"SHOP RIGHT #2",1527
"3163",2018-04-26,"KEY FOOD",1554
"3164",2018-04-26,"FORAGERS MARKET",2060
"3165",2018-04-26,"ELAINIE DELI GROCERY",2123
"3166",2018-04-26,"MILL BASIN SHUK",2592
"3167",2018-04-26,"CURTIS HILL NY",2707
"3168",2018-04-26,"BUCKS DISCOUNT CENTER",3183
"3169",2018-04-26,"KING FERRY CORNER STORE",3302
"3170",2018-04-26,"CVS PHARMACY #0793",3496
"3171",2018-04-26,"PIT STOP #13",3808
"3172",2018-04-26,"MAIERS MARKET",3936
"3173",2018-04-26,"7 ELEVEN STORE #34439C",4302
"3174",2018-04-26,"ONE STOP SHOP MARKET",4504
"3175",2018-04-26,"BACK TO BASICS",4863
"3176",2018-04-26,"KWIK FILL M0119",4876
"3177",2018-04-26,"985 DAY & NIGHT DELI GR",6232
"3178",2018-04-26,"BURKE CANDY & CONVENIEN",6371
"3179",2018-04-26,"CROSBYS 40052",6397
"3180",2018-04-26,"GRAND CENTRAL DISCOUNT",6865
"3181",2018-04-26,"ROMEROS GROCERY",7049
"3182",2018-04-26,"SAAR DELI GROCERY",7053
"3183",2018-04-26,"PRICE CHOICE",7174
"3184",2018-04-26,"SHIRLEYN MINI MARKET",7192
